species_id,Species,a,b,c,Vulnerability,Maxlength,Max_length_type,Trophic_level,regions,genus_id,Genus,family_id,Family
7a7f91d8-c369-42f4-9515-b21db6e1a1e9,taeniourus,0.019952600821852684,2.9600000381469727,1,20,30,total length,3.25,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Tropical Eastern Pacific, Western Indo-Pacific",963c611a-d7a8-4fa5-aaf2-38ec9d3fefe8,Novaculichthys,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
7ad92fe5-125c-42d8-985f-d0843c5b79a8,rhodopeplus,0.00933,2.97,1,10,19.520000457763672,total length,3.359999895095825,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",2cb88d50-4787-4201-97d5-905c21473092,Odontanthias,aa1bd132-42a8-4ca8-9a19-1d41d68f206a,Anthiadidae
7af024b9-80f6-420e-b6fb-3ee2b58c68ea,castaneus,0.0074130999855697155,3.0199999809265137,1,10,11.220000267028809,total length,2,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",b87bbc40-24cc-4cff-93b0-9def5227e500,Cirripectes,6cd7d5dd-8c41-4526-9c35-0545405b28d7,Blenniidae
7af7f63d-93dc-47a9-bfda-2ff4ffda3238,chapmani,0.0074130999855697155,3.0199999809265137,1,10,4.760000228881836,total length,2,Eastern Indo-Pacific,86ee7030-3d89-46fc-9e80-e18e68e66edc,Entomacrodus,6cd7d5dd-8c41-4526-9c35-0545405b28d7,Blenniidae
7b1b3a19-6066-4030-8f15-941352556ce5,lamarck,0.030903000384569168,2.890000104904175,1,15,25,total length,3.4000000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",58871227-8c58-411f-9027-0877ec375d5c,Genicanthus,ec9f0d28-d561-4417-8997-6cc8c0b1a9cd,Pomacanthidae
7b27db08-9afc-48b5-aadd-8f0ad64e1c53,perspicillatus,0.004897790029644966,3.109999895095825,1,10,12,total length,3.5999999046325684,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",cb8cf104-da41-446d-92c5-e1b606d7018a,Pseudochromis,ded1e630-11e9-4785-ae66-5dc079229992,Pseudochromidae
7b3af367-0528-4354-9014-30d63e16c474,fasciatus,0.015848899260163307,2.950000047683716,1,38.8,48.8,total length,3.369999885559082,"Central Indo-Pacific, Eastern Indo-Pacific, Tropical Eastern Pacific, Western Indo-Pacific",b128b013-3e6c-441c-81d8-0b39b31dc2db,Cheilinus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
7b4d1737-845f-43ed-a0e5-55377c6d1400,bifasciatus,0.014791100285947323,2.9700000286102295,1,10,20,total length,3.559999942779541,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",6807b9ae-96d4-4d30-b569-ef8ed2d1e246,Pentapodus,568b9dbc-6a99-4103-b8fb-ae26875427df,Nemipteridae
7b50556b-a375-4cd0-9a45-d57376c56c83,unimaculatus,0.00933,2.97,1,14.4,24.399999618530273,total length,3.4000000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",2cb88d50-4787-4201-97d5-905c21473092,Odontanthias,aa1bd132-42a8-4ca8-9a19-1d41d68f206a,Anthiadidae
7b84743c-05fb-45fc-8e83-09228fe380b9,doederleini,0.014125400222837925,3.1700000762939453,1,10,14,total length,3.569999933242798,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",00b8d1bd-b873-400f-bf81-6abddf0d13ce,Ostorhinchus,26fff300-e233-4db2-bbb0-978d242e01ab,Apogonidae
7b8bad15-189b-4d4f-85ec-52db4b7a1ce9,quadracus,0.010471300221979618,3.069999933242798,1,16.15,6.400000095367432,total length,3.2300000190734863,"Arctic, Temperate Northern Atlantic, Tropical Atlantic",de4fe349-7958-4e95-bf8a-bb4e74907dc9,Apeltes,23a2d808-8a48-482c-b92b-443a2be856fb,Gasterosteidae
7b9a42ee-7ff7-418f-ae70-7d509772960a,brucei,3.7153498851694167e-4,3.180000066757202,1,10,5.489999771118164,total length,3.1600000858306885,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",4f637e30-2226-4459-b4c1-30f0946041bc,Bulbonaricus,b7de9cca-d368-47e4-a9ca-11cd674c3a8a,Syngnathidae
7b9e2df0-0f3c-45e8-929a-d4b681300143,rubricephalus,0.00954992976039648,3.0899999141693115,1,10,10,total length,3.3499999046325684,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",4677830e-96d6-43f6-949d-25294d170143,Halichoeres,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
7ba4bae8-1cd9-4861-92a1-4d46bd362066,astigma,0.004265789873898029,3.1700000762939453,1,10,9.029999732971191,total length,3.640000104904175,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",83c1488b-6aca-4f15-b194-02a0d3d1ef0b,Pseudogramma,568315be-78c0-4980-bbcf-ab42f42428ee,Grammistidae
7bded522-06e3-4232-a5de-7a883bb098fd,nebulosus,0.00954992976039648,3.0899999141693115,1,10,12,total length,3.3399999141693115,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate Southern Africa, Western Indo-Pacific",4677830e-96d6-43f6-949d-25294d170143,Halichoeres,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
7c255538-0586-4714-bb57-70af80cf7931,queenslandiae,0.01148150023072958,3.009999990463257,1,10,15,total length,3.7899999618530273,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",99b8a8ba-e9ee-4678-9416-16f4faf1165e,Ogilbyina,ded1e630-11e9-4785-ae66-5dc079229992,Pseudochromidae
7c2600f5-0c3f-4c6c-a9c5-f3c77a5fe1de,nigripes,0.011749000288546085,3.0399999618530273,1,31,41,total length,3.059999942779541,"Central Indo-Pacific, Temperate Australasia, Temperate Northern Pacific",0a408f85-ca4f-4297-8f60-dcd4e573b156,Pseudogoniistius,1acb26d6-f682-456e-989b-062b08ebcf09,Latridae
7c28184f-8c72-4e0b-b050-8964593bc69f,horsti,0.010232900269329548,3.0199999809265137,1,10,5,total length,3.490000009536743,"Temperate Northern Atlantic, Tropical Atlantic",671500f6-8c63-4f76-a9c5-b2f40fdfb168,Elacatinus,67230a45-2ca5-400c-95f9-1a4a4ff376f3,Gobiidae
7c2caa04-7585-4796-8bfe-c3594c4495df,sculptus,8.511379710398614e-4,3.0399999618530273,1,10,8.5,total length,3.490000009536743,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",33322ca4-7ab3-4b67-8017-ce7e13275ed9,Choeroichthys,b7de9cca-d368-47e4-a9ca-11cd674c3a8a,Syngnathidae
7c33c11d-25d9-4494-80ba-fad6c2a31237,diaphana,0.035481300204992294,2.809999942779541,1,24,34,total length,3.2200000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate South America, Temperate Southern Africa, Tropical Atlantic, Tropical Eastern Pacific, Western Indo-Pacific",4231c646-7b05-4b32-b994-9bd7a4de0c87,Lactoria,fb85e336-3fc4-4127-8f3d-0d2cc9e62d8c,Ostraciidae
7c41a15f-26ae-4ab9-a787-2421cc13c9c8,splendens,0.004897790029644966,3.109999895095825,1,10,13,total length,3.7300000190734863,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",279d9dff-f436-4afe-ab53-4543a17265ca,Manonichthys,ded1e630-11e9-4785-ae66-5dc079229992,Pseudochromidae
7c4a1e97-9dc2-402c-a796-36d8f599e017,axelrodi,0.0074130999855697155,3.0199999809265137,1,10,5.800000190734863,total length,2,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",9b48a848-ad27-4637-a1f8-e5d6a9136d03,Ecsenius,6cd7d5dd-8c41-4526-9c35-0545405b28d7,Blenniidae
7c4befa4-3d91-490b-98be-66e5fb461aea,doryssa,0.014791100285947323,3.0899999141693115,1,10,8,total length,3.5,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",c1f55238-64d3-4a6d-a158-59073bbc90a9,Apogon,26fff300-e233-4db2-bbb0-978d242e01ab,Apogonidae
7c4c694a-5d9e-4af7-8096-f40f0b6c6f5d,brauni,0.00954992976039648,3.059999942779541,1,10,9.029999732971191,total length,3.309999942779541,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",09926ebe-9765-4d8f-a9e4-9e9c5c18f903,Pictilabrus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
7c4cf22f-55c8-4d8d-837a-c2a1943dcb19,aureofasciatus,0.014791100285947323,2.9700000286102295,1,15,25,total length,3.5399999618530273,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",6807b9ae-96d4-4d30-b569-ef8ed2d1e246,Pentapodus,568b9dbc-6a99-4103-b8fb-ae26875427df,Nemipteridae
7c6df3ea-4f15-479e-bda7-f882fd51d678,trimaculatus,0.011749000288546085,3.0399999618530273,1,40,50,total length,4,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",e2682221-edff-447e-8754-c5d01e244101,Epinephelus,88f06ebf-9bf1-45fb-8db2-885e8a7fb4e8,Epinephelidae
7c6fbcdd-c06c-43c0-ad92-db9af3bb3f52,fourmanoiri,0.0074130999855697155,3.0199999809265137,1,10,5.980000019073486,total length,2,"Central Indo-Pacific, Eastern Indo-Pacific",9b48a848-ad27-4637-a1f8-e5d6a9136d03,Ecsenius,6cd7d5dd-8c41-4526-9c35-0545405b28d7,Blenniidae
7c734336-ee7e-4c65-b313-0553f5296dea,equula,0.050153,2.745133,1,32.33,50,fork length,4.02,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",f4e97576-a381-466b-8053-7aaa86332a56,Carangoides,4a8b7dba-65e8-4ae3-a5fe-563a8f299f61,Carangidae
7c820209-a252-46b3-b405-9c20e8df8d7b,flavoreticulata,0.03630780056118965,2.880000114440918,1,10,10.630000114440918,total length,3.0799999237060547,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",74efa2d7-f678-49cb-8749-f3abfffceac2,Canthigaster,8aed7803-2501-41d1-ae52-d1e032f082c2,Tetraodontidae
7c846825-973e-4cb5-a9cb-862475ce3ed3,superciliosus,0.017782799899578094,2.9700000286102295,1,40.98,52.459999084472656,total length,3.4200000762939453,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",a8977768-056d-4cf6-930d-ded5f58f7578,Gymnocranius,75247f65-c58f-48b0-8267-bf60184c0719,Lethrinidae
7c9055e8-9d34-43fb-a371-687931c54291,macarellus,0.013489600270986557,2.990000009536743,1,22.51,46,total length,3.9600000381469727,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Atlantic, Temperate Northern Pacific, Temperate South America, Tropical Atlantic, Tropical Eastern Pacific, Western Indo-Pacific",e69a911d-506b-493e-a993-0d77575477ec,Decapterus,4a8b7dba-65e8-4ae3-a5fe-563a8f299f61,Carangidae
7c95f891-5069-439f-b633-e89a525c6662,longirostris,0.019952600821852684,2.930000066757202,1,10,12,total length,3.2699999809265137,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Tropical Atlantic, Western Indo-Pacific",9f335c3c-329b-4af2-b879-290e6cfbeb40,Oxymonacanthus,299e96fe-de31-4311-ad5f-df2691d253db,Monacanthidae
7cda5b4c-5477-4a35-8fe3-b3cb6dba16dd,louise,0.012022599577903748,3.0999999046325684,1,18.06,28.059999465942383,total length,3.4600000381469727,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",7c6a3120-bd46-44bd-9433-67a0689be9a8,Parupeneus,d04e6fb5-964a-45fe-921b-98dda40bbb4f,Mullidae
7d1c8a2b-de71-4029-9377-af27c4bc3764,nukuhiva,0.009999999776482582,3.0399999618530273,1,13.02,23.020000457763672,total length,3.049999952316284,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",06cc7283-c1d1-4a01-8d6f-272006abc18e,Cantherhines,299e96fe-de31-4311-ad5f-df2691d253db,Monacanthidae
7d1e090a-3437-4610-a559-27674f882a27,guttatus,0.016595900058746338,3.069999933242798,1,18.74,42,total length,2.680000066757202,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",17f61ce5-a755-42f9-a0f0-5657ec6bb436,Siganus,6fa7ed83-3e8d-47ca-860d-54663905ab87,Siganidae
7d2139c3-12fa-4bb1-91d3-07f0f13e398c,anthioides,0.00933,2.97,1,15,25,total length,3.950000047683716,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",c5f484c8-0746-46c1-9c12-f10953a0d423,Plectranthias,aa1bd132-42a8-4ca8-9a19-1d41d68f206a,Anthiadidae
7d327bc2-43bb-4a2f-8f45-cbd85954a521,parra,0.013182600028812885,3.009999990463257,1,37.43,41.20000076293945,total length,3.4700000286102295,"Temperate South America, Tropical Atlantic",80a4901e-2fa8-44ec-904c-886302f43444,Haemulon,6fef0707-f2c9-413b-9d91-cff5e3e07f9d,Haemulidae
7d463370-e44e-41d2-9708-2e410b0c918a,flavus,0.01122019998729229,3.0999999046325684,1,10,11.699999809265137,total length,3.559999942779541,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",00b8d1bd-b873-400f-bf81-6abddf0d13ce,Ostorhinchus,26fff300-e233-4db2-bbb0-978d242e01ab,Apogonidae
7d56fdcd-4f4c-4509-b6ff-b7a7200d7d63,aspricaudus,0.019952600821852684,2.930000066757202,1,10,13,total length,2.890000104904175,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",6ece9444-d47e-4384-894a-8ffcd9dd3e71,Pervagor,299e96fe-de31-4311-ad5f-df2691d253db,Monacanthidae
7d790028-b858-4a13-8f16-0ac5e56bc010,gymnogenis,0.019952600821852684,2.990000009536743,1,18.06,28.059999465942383,total length,3.5,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",b88f47a5-80d5-4de4-b91c-2cc9c3120de9,Notolabrus,0880aab2-f8ff-49da-a7d2-983ab4233fb4,Labridae
7d79d710-cdab-4c69-9cb2-1c7371df696f,ensifer,0.016218099743127823,2.9700000286102295,1,18.06,28.059999465942383,total length,4.019999980926514,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",2124d702-9a4f-473a-b69d-1140cd89b1c8,Sargocentron,93f6b42a-6ed1-4982-abfc-58c78977cf37,Holocentridae
7d97be0c-1909-47e5-835d-431c4193636b,surinamensis,0.007762469816952944,3.1500000953674316,1,42.8,57,total length,3.6600000858306885,Tropical Atlantic,67e38f23-f768-46e5-afd1-b07aa6832fdf,Batrachoides,1cdf8f79-5820-4b93-a74b-11713722d296,Batrachoididae
7d99480e-6da4-4efd-8368-3a67e07e6e3c,lemniscatus,0.014791100285947323,2.9700000286102295,1,46,65,total length,3.9800000190734863,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",a152f48f-cf4f-4890-8d56-c9ac943df18e,Lutjanus,ec3bb24c-cd38-4256-a4fa-5056b70d5c72,Lutjanidae
7db1e535-8ffc-4ff8-9b8d-0002d321bf73,felis,0.00758578022941947,3.1700000762939453,1,48,70,total length,3.6600000858306885,"Temperate Northern Atlantic, Temperate South America, Tropical Atlantic",90cc4e27-985d-4da9-b80d-bf3335bc9676,Ariopsis,2d81b843-d5ae-40a9-aa4b-4250adfbd75c,Ariidae
7de550b7-12c5-4394-b19a-cd8e77510c27,ornatus,0.0038904501125216484,3.119999885559082,1,90,290,total length,3.9800000190734863,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",cc53b8c5-0e88-45fc-b975-7d812e6c23ed,Orectolobus,6e0125d6-7217-4ad8-b9f0-d28f001332d4,Orectolobidae
7df82194-5eac-42fe-bc24-408cc2121ca0,octofasciatus,0.02290870063006878,3,1,10,12,total length,2.640000104904175,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Atlantic, Temperate Northern Pacific, Western Indo-Pacific",50016262-7da3-4c71-8422-4b38360feeee,Chaetodon,a793579f-fe0c-4381-9856-6e20ca0ebd52,Chaetodontidae
7e90d66d-f0d8-4f0c-b7fb-5f6687f82293,assarius,0.02290870063006878,3,1,10,13,total length,2.6500000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",50016262-7da3-4c71-8422-4b38360feeee,Chaetodon,a793579f-fe0c-4381-9856-6e20ca0ebd52,Chaetodontidae
7e937095-2020-4ce7-baae-1a50277abb56,cyanea,0.014791100285947323,3.0799999237060547,1,14.4,24.399999618530273,total length,2.2200000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",d525684b-61a8-42ad-a8d0-a9cedd5bfce4,Girella,0091bb6b-550f-4691-9c66-328a670a3cef,Kyphosidae
7eb74f93-cdaf-40c4-9d0f-714f2e24fbd3,tilstoni,0.004786300007253885,3.0899999141693115,1,69.85,200,total length,4.230000019073486,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",daeaf890-ff4f-4df2-91f0-41755ecd5b8a,Carcharhinus,68e711c0-39c4-4df2-af11-b719e9849e83,Carcharhinidae
7ebb8573-9e92-4880-9f00-00708ebb42b8,monoculus,0.0074130999855697155,3.0199999809265137,1,10,5,total length,2,"Central Indo-Pacific, Eastern Indo-Pacific",9b48a848-ad27-4637-a1f8-e5d6a9136d03,Ecsenius,6cd7d5dd-8c41-4526-9c35-0545405b28d7,Blenniidae
7ec8b173-42e4-4ffc-a87c-71a603ed86ae,opercularis,0.01258930005133152,3.0299999713897705,1,10,17,total length,2.7200000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Southern Africa, Western Indo-Pacific",c6b2d3bc-e34f-447e-ace7-0e8f6e3aaee9,Chromis,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
7ec9f589-4c0e-426c-90ae-220a389293ea,aprinus,0.015848899260163307,3.009999990463257,1,10,12.5,total length,3.490000009536743,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Western Indo-Pacific",db10141f-8b85-4103-b96b-121a6bdc0cd9,Cirrhitichthys,5dbd3614-b3e3-4282-a941-a70241b67890,Cirrhitidae
7ed95539-35b0-48a7-867a-1049bd192e17,brachyurus,0.004677350167185068,3.0799999237060547,1,86.7,325,total length,4.329999923706055,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Atlantic, Temperate Northern Pacific, Temperate South America, Temperate Southern Africa, Western Indo-Pacific",daeaf890-ff4f-4df2-91f0-41755ecd5b8a,Carcharhinus,68e711c0-39c4-4df2-af11-b719e9849e83,Carcharhinidae
7eda2011-9f39-4a8a-ab9e-315e42be382f,xenochrous,0.016218099743127823,2.9800000190734863,1,12,22,total length,3.359999895095825,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",8550439d-582c-4fc3-b44e-c9f05b5ef504,Scolopsis,568b9dbc-6a99-4103-b8fb-ae26875427df,Nemipteridae
7eddc34d-c855-4198-bfe9-0e20cdeaecbd,tomentosus,0.026302700862288475,2.9600000381469727,1,15.57,17.079999923706055,total length,2.9700000286102295,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",5ea34b36-8695-4cac-bdd5-f07af2d61870,Acreichthys,299e96fe-de31-4311-ad5f-df2691d253db,Monacanthidae
7ef5d033-0eca-4ced-a975-d538b519b9da,fuscus,0.004897790029644966,3.109999895095825,1,13.55,10,total length,3.5399999618530273,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",cb8cf104-da41-446d-92c5-e1b606d7018a,Pseudochromis,ded1e630-11e9-4785-ae66-5dc079229992,Pseudochromidae
7efc052e-96db-48fc-996a-eb844db0a131,latruncularius,0.007079460192471743,3.0899999141693115,1,10,10,total length,3.309999942779541,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",e8017a84-1e79-4ab1-aee2-70e3f80ecc38,Tomiyamichthys,67230a45-2ca5-400c-95f9-1a4a4ff376f3,Gobiidae
7f1ca431-f739-4448-9ccd-a944bd9c2605,cyanocheilus,0.023442300036549568,2.9700000286102295,1,10,23,total length,2.0999999046325684,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",1e2797b0-3bfa-4856-91c3-0359929e8c1e,Ctenochaetus,3f7bf3ee-68e7-4594-a755-ddb0223d9caa,Acanthuridae
7f287fb5-0fd9-4637-aafc-bc0693949706,unimacula,0.009332540445029736,3.069999933242798,1,10,8.5,total length,3.430000066757202,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific",d6dcd8c6-549c-49c4-bbc1-9888878aaa99,Amblycirrhitus,5dbd3614-b3e3-4282-a941-a70241b67890,Cirrhitidae
7f2bea40-71cf-4284-bed7-250c9103822d,oligosticta,0.01258930005133152,3.0399999618530273,1,20,30,total length,4.03000020980835,"Central Indo-Pacific, Eastern Indo-Pacific, Western Indo-Pacific",ad789573-7a45-480f-aafa-22a6d2757236,Cephalopholis,88f06ebf-9bf1-45fb-8db2-885e8a7fb4e8,Epinephelidae
7f62c916-0945-4dc3-b50c-908eb394f6ca,roseus,0.010964799672365189,3.1600000858306885,1,10,13,total length,2,"Temperate Northern Atlantic, Temperate South America, Tropical Atlantic",e03bcaa0-15f0-4c55-9dd7-5644d49c1d81,Cryptotomus,3ac7ed60-a101-415e-a80b-4ad567b2382b,Scaridae
7f7e2dea-ec30-44ce-9ccb-4beba13b9840,microps,0.008511380292475224,3.0799999237060547,1,30,40,total length,3.5999999046325684,"Temperate South America, Tropical Atlantic, Tropical Eastern Pacific",7c2360ed-6bef-4723-9470-fdaf15d8807a,Nebris,c8f8a12a-29d1-4b0d-a2c4-76d05092071d,Sciaenidae
7fb5824a-f734-466a-a3e7-36b650d1c4a0,ovatiformis,0.020893000066280365,2.9800000190734863,1,10,10,total length,3.4000000953674316,"Central Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",108a032c-1757-42d6-9ce8-f8e1e8bd281d,Pycnochromis,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
7fc85103-604b-4ff4-9901-79c00aa54583,cuning,0.015848899260163307,3.0799999237060547,1,44,60,total length,3.4000000953674316,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",85a2c963-1616-482b-947b-f6d2656ca87f,Caesio,c5993638-ae10-4ffc-8a94-f482ead75752,Caesionidae
7fdf4db1-3fe4-43f2-ba91-2dc4e87cb4be,hassi,0.001023289980366826,3.059999942779541,1,35,45,total length,3.3499999046325684,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Atlantic, Temperate Northern Pacific, Tropical Atlantic, Tropical Eastern Pacific, Western Indo-Pacific",65218c24-e5fa-45d0-8ce6-d7f179397c93,Heteroconger,f7f9d38f-56e3-44de-9156-0e301109e0fc,Congridae
8000605d-932d-4dfe-8ba3-40827d2db5b4,xouthos,0.017782799899578094,2.990000009536743,1,10,11.260000228881836,total length,3.0299999713897705,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Northern Pacific, Western Indo-Pacific",c6b2d3bc-e34f-447e-ace7-0e8f6e3aaee9,Chromis,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
80145222-be47-4019-87e7-72fb1d75848e,commerson,0.019952600821852684,3.009999990463257,1,35,45,total length,4.199999809265137,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Tropical Eastern Pacific, Western Indo-Pacific",cf1b0487-02b1-46eb-99ab-ff639b270796,Antennarius,9ef4d92c-c222-46fa-8432-2208a506974b,Antennariidae
802a0930-d585-4ff8-9176-65a34d25c340,nudivomer,5.495409714058042e-4,3.2899999618530273,1,90,180,total length,4.5,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Temperate Southern Africa, Tropical Atlantic, Tropical Eastern Pacific, Western Indo-Pacific",f563951c-95d4-4dae-860d-6f2143c71629,Gymnothorax,64f6682d-fbe2-48bf-9bca-672604e52b1b,Muraenidae
802ac08a-b8e9-4b73-b079-701d62cf5f6e,pectinata,0.004073800053447485,3.0199999809265137,1,84.4,760,total length,4.5,"Central Indo-Pacific, Temperate Northern Atlantic, Tropical Atlantic, Tropical Eastern Pacific, Western Indo-Pacific",2e4f798d-ee2c-4326-b45c-2aeb02d0069b,Pristis,898ba5d9-468a-40c6-9d76-42a5a7d826d7,Pristidae
802d179e-a386-4a4e-8d48-4b4dd28f7667,gunnii,0.019952600821852684,2.930000066757202,1,44,60,total length,2.799999952316284,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",2a834058-c08a-4f76-8baf-45f0798c90bd,Eubalichthys,299e96fe-de31-4311-ad5f-df2691d253db,Monacanthidae
8030274d-f2eb-47e9-a260-8f78834c0085,frondosa,0.017782799899578094,3.0299999713897705,1,13,23,total length,3.9800000190734863,"Central Indo-Pacific, Temperate Australasia, Temperate Northern Atlantic, Temperate Northern Pacific, Temperate Southern Africa, Western Indo-Pacific",ebf4a370-b56e-4e25-a091-1f0a49b14e28,Rhinopias,de646d28-47a6-4505-94be-058a225a43e2,Scorpaenidae
8033aced-98b4-4395-a688-6bfb1e0b3993,rastrifer,0.008128300309181213,3.0999999046325684,1,22.1,32.099998474121094,total length,3.390000104904175,"Temperate South America, Tropical Atlantic",f5bc8b02-7f2b-40fb-8ec6-43fb29134b07,Stellifer,c8f8a12a-29d1-4b0d-a2c4-76d05092071d,Sciaenidae
8055dd0e-2ba1-4031-93c6-a40e37b2dcfa,unifasciata,0.019498400390148163,3,1,11.96,21.959999084472656,total length,2.6700000762939453,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Western Indo-Pacific",a72a981a-bdf9-4720-a947-71885636d251,Parma,5a4c37a4-39f9-44e6-a6e3-8238d93a3651,Pomacentridae
8074138a-e08b-43d8-875d-91e47b53183f,rufus,0.011749000288546085,2.890000104904175,1,19.05,35,total length,3.509999990463257,Tropical Atlantic,93d54b5d-f450-46ef-ada5-6edb1b5e7d16,Holocentrus,93f6b42a-6ed1-4982-abfc-58c78977cf37,Holocentridae
807b5f92-6a59-4158-813e-6cc1f1f02413,echinocephalus,0.019952600821852684,3.009999990463257,1,10,4,total length,3.130000114440918,"Central Indo-Pacific, Eastern Indo-Pacific, Temperate Australasia, Temperate Northern Pacific, Tropical Atlantic, Western Indo-Pacific",8e742605-45a3-4cc4-bc22-323233a662bf,Paragobiodon,67230a45-2ca5-400c-95f9-1a4a4ff376f3,Gobiidae
808eca1a-8db4-4dc2-9f53-d1a0e35483b0,williamsi,0.012022599577903748,3.0999999046325684,1,18.58,28.6,total length,3.4600000381469727,"Central Indo-Pacific, Eastern Indo-Pacific",7c6a3120-bd46-44bd-9433-67a0689be9a8,Parupeneus,d04e6fb5-964a-45fe-921b-98dda40bbb4f,Mullidae
